,subsesh,TRIAL_INDEX,blockNum,ntargets,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_PUPIL,PREVIOUS_FIX_INTEREST_AREA_LABEL,PREVIOUS_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_RUN_ID,CURRENT_FIX_REFIX_INTEREST_AREA,CURRENT_FIX_RUN_INDEX,CURRENT_FIX_RUN_SIZE,CURRENT_FIX_X,CURRENT_FIX_Y,RT,TRIAL_START_TIME,CORRECT,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,subject,session,timestamp,refix,fix_idx,ntargets_fixed,Order,fixation
45013,p18_2,65,5.0,2.0,40,19,4485,439,2002,DISTRACTOR,7.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,769.8,427.2,10000.0,2310257,1.0,0.61,1.0,TARGET_1,p18,2,2314742,0,99747,2,2.0,target
45055,p18_2,66,5.0,2.0,40,21,5177,345,1517,DISTRACTOR,17.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,502.1,592.2,10000.0,2333944,1.0,0.69,1.0,TARGET_1,p18,2,2339121,0,99789,2,1.0,target
45062,p18_2,66,5.0,2.0,40,28,6932,374,1824,DISTRACTOR,23.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,776.8,376.1,10000.0,2333944,1.0,0.78,2.0,TARGET_2,p18,2,2340876,0,99796,2,2.0,target
45089,p18_2,67,5.0,3.0,35,15,4102,175,1851,DISTRACTOR,11.0,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,485.7,582.5,10000.0,2357430,1.0,0.41,3.0,TARGET_3,p18,2,2361532,0,99823,2,1.0,target
45093,p18_2,67,5.0,3.0,35,19,5141,396,1674,DISTRACTOR,18.0,1.0,TARGET_1,1.0,TARGET_1,3.0,1.0,0.0,1.0,2.0,681.0,541.0,10000.0,2357430,1.0,0.69,1.0,TARGET_1,p18,2,2362571,0,99827,2,2.0,target
45132,p18_2,68,5.0,1.0,43,23,4606,253,2230,DISTRACTOR,4.0,1.0,TARGET_1,1.0,TARGET_1,4.0,1.0,0.0,1.0,2.0,490.0,576.4,10000.0,2381174,1.0,0.66,1.0,TARGET_1,p18,2,2385780,0,99866,1,,target
45136,p18_2,68,5.0,1.0,43,27,5524,186,2008,DISTRACTOR,14.0,1.0,TARGET_1,1.0,DISTRACTOR,4.0,2.0,23.0,1.0,1.0,467.7,576.2,10000.0,2381174,1.0,0.78,1.0,TARGET_1,p18,2,2386698,1,99870,1,,target
45210,p18_2,70,5.0,3.0,39,19,4736,331,2095,DISTRACTOR,4.0,2.0,TARGET_2,,,2.0,1.0,0.0,1.0,1.0,772.4,482.7,10000.0,2428063,1.0,0.44,2.0,TARGET_2,p18,2,2432799,0,99944,3,1.0,target
45212,p18_2,70,5.0,3.0,39,21,5273,217,2279,,,1.0,TARGET_1,1.0,,4.0,2.0,2.0,1.0,1.0,789.9,311.4,10000.0,2428063,1.0,0.66,1.0,TARGET_1,p18,2,2433336,1,99946,3,,target
45217,p18_2,70,5.0,3.0,39,26,6387,186,2299,DISTRACTOR,27.0,3.0,TARGET_3,2.0,,1.0,1.0,0.0,1.0,1.0,317.9,195.4,10000.0,2428063,1.0,0.92,3.0,TARGET_3,p18,2,2434450,0,99951,3,2.0,target
45219,p18_2,70,5.0,3.0,39,28,6813,333,2441,,39.0,1.0,TARGET_1,2.0,TARGET_2,4.0,3.0,2.0,1.0,1.0,764.0,302.5,10000.0,2428063,1.0,0.68,1.0,TARGET_1,p18,2,2434876,1,99953,3,,target
45531,p19_1,6,2.0,3.0,41,16,3589,142,2452,,79.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,744.0,370.1,10000.0,905170,0.0,0.92,2.0,TARGET_2,p19,1,908759,0,33239,2,1.0,target
45536,p19_1,6,2.0,3.0,41,21,4707,223,2438,DISTRACTOR,13.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,264.0,537.1,10000.0,905170,0.0,0.75,1.0,TARGET_1,p19,1,909877,0,33244,2,2.0,target
45625,p19_1,8,2.0,2.0,40,31,6927,344,1870,DISTRACTOR,5.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,507.3,538.4,10000.0,954052,1.0,0.87,2.0,TARGET_2,p19,1,960979,0,33333,1,1.0,target
45652,p19_1,9,2.0,2.0,37,18,4168,175,2247,,57.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,592.7,479.3,8573.0,977893,1.0,0.36,1.0,TARGET_1,p19,1,982061,0,33360,2,1.0,target
45657,p19_1,9,2.0,2.0,37,23,5210,212,2095,DISTRACTOR,27.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,309.5,532.4,8573.0,977893,1.0,0.26,2.0,TARGET_2,p19,1,983103,0,33365,2,2.0,target
45692,p19_1,10,2.0,2.0,41,21,5052,137,2202,DISTRACTOR,25.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,257.3,474.1,10000.0,1000533,1.0,0.52,1.0,TARGET_1,p19,1,1005585,0,33400,2,1.0,target
45737,p19_1,11,2.0,2.0,41,25,5847,211,2102,DISTRACTOR,6.0,1.0,TARGET_1,1.0,,2.0,1.0,0.0,1.0,1.0,325.2,530.7,10000.0,1024511,1.0,0.8,1.0,TARGET_1,p19,1,1030358,0,33445,1,1.0,target
45739,p19_1,11,2.0,2.0,41,27,6282,220,1957,,76.0,1.0,TARGET_1,1.0,,2.0,2.0,25.0,1.0,1.0,322.0,527.2,10000.0,1024511,1.0,0.72,1.0,TARGET_1,p19,1,1030793,1,33447,1,,target
45920,p19_1,16,2.0,1.0,37,7,1390,316,2102,DISTRACTOR,26.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,745.9,182.0,10000.0,1146131,1.0,0.86,1.0,TARGET_1,p19,1,1147521,0,33628,1,,target
45962,p19_1,17,2.0,2.0,40,12,2587,194,2333,DISTRACTOR,24.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,736.5,248.5,10000.0,1170604,1.0,0.7,1.0,TARGET_1,p19,1,1173191,0,33670,2,1.0,target
46164,p19_1,22,2.0,3.0,43,28,6043,136,1881,,67.0,3.0,TARGET_3,,,1.0,1.0,0.0,1.0,1.0,497.9,658.8,10000.0,1296231,0.0,0.56,3.0,TARGET_3,p19,1,1302274,0,33872,2,1.0,target
46197,p19_1,23,3.0,3.0,39,18,4669,154,1842,DISTRACTOR,7.0,3.0,TARGET_3,1.0,TARGET_3,3.0,1.0,0.0,1.0,2.0,766.3,637.5,10000.0,1385815,0.0,0.78,3.0,TARGET_3,p19,1,1390484,0,33905,3,1.0,target
46201,p19_1,23,3.0,3.0,39,22,5474,129,1791,,65.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,482.8,649.6,10000.0,1385815,0.0,0.15,2.0,TARGET_2,p19,1,1391289,0,33909,3,2.0,target
46225,p19_1,24,3.0,1.0,38,7,1737,336,2099,DISTRACTOR,29.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,673.3,188.2,10000.0,1411315,1.0,0.62,1.0,TARGET_1,p19,1,1413052,0,33933,1,,target
46270,p19_1,25,3.0,3.0,39,14,3148,182,1974,DISTRACTOR,7.0,3.0,TARGET_3,1.0,DISTRACTOR,3.0,2.0,2.0,1.0,1.0,428.4,356.3,10000.0,1435399,1.0,0.23,3.0,TARGET_3,p19,1,1438547,1,33978,3,,target
46272,p19_1,25,3.0,3.0,39,16,3641,193,2041,DISTRACTOR,22.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,776.3,364.4,10000.0,1435399,1.0,0.4,1.0,TARGET_1,p19,1,1439040,0,33980,3,1.0,target
46275,p19_1,25,3.0,3.0,39,19,4333,219,2016,DISTRACTOR,27.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,355.1,482.4,10000.0,1435399,1.0,0.37,2.0,TARGET_2,p19,1,1439732,0,33983,3,2.0,target
46320,p19_1,26,3.0,1.0,39,25,6372,246,1690,DISTRACTOR,6.0,1.0,TARGET_1,2.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,375.6,650.1,10000.0,1459330,1.0,0.48,1.0,TARGET_1,p19,1,1465702,0,34028,1,,target
46340,p19_1,27,3.0,3.0,39,6,1435,240,1912,,82.0,3.0,TARGET_3,1.0,,2.0,1.0,0.0,1.0,1.0,667.4,109.3,10000.0,1484358,1.0,0.24,3.0,TARGET_3,p19,1,1485793,0,34048,3,1.0,target
46354,p19_1,27,3.0,3.0,39,20,4755,145,1919,DISTRACTOR,9.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,365.3,356.6,10000.0,1484358,1.0,0.14,2.0,TARGET_2,p19,1,1489113,0,34062,3,2.0,target
46360,p19_1,27,3.0,3.0,39,26,6279,296,1686,DISTRACTOR,26.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,414.6,459.1,10000.0,1484358,1.0,0.57,1.0,TARGET_1,p19,1,1490637,0,34068,3,3.0,target
46443,p19_1,29,3.0,2.0,42,28,6382,145,1753,DISTRACTOR,20.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,250.8,659.5,10000.0,1533338,1.0,0.35,2.0,TARGET_2,p19,1,1539720,0,34151,2,1.0,target
46481,p19_1,30,3.0,1.0,41,24,5696,350,1864,DISTRACTOR,7.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,348.2,606.0,10000.0,1557588,1.0,0.62,1.0,TARGET_1,p19,1,1563284,0,34189,1,,target
46515,p19_1,31,3.0,1.0,40,17,4520,169,1678,DISTRACTOR,13.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,545.9,471.8,10000.0,1582088,1.0,0.15,1.0,TARGET_1,p19,1,1586608,0,34223,1,,target
46518,p19_1,31,3.0,1.0,40,20,5150,160,1660,,71.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,2.0,17.0,1.0,1.0,541.1,473.6,10000.0,1582088,1.0,0.03,1.0,TARGET_1,p19,1,1587238,1,34226,1,,target
46545,p19_1,32,3.0,3.0,37,7,1575,282,1900,DISTRACTOR,15.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,726.4,116.7,10000.0,1605367,1.0,0.18,2.0,TARGET_2,p19,1,1606942,0,34253,3,1.0,target
46563,p19_1,32,3.0,3.0,37,25,6281,204,1826,DISTRACTOR,30.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,544.3,592.9,10000.0,1605367,1.0,0.09,1.0,TARGET_1,p19,1,1611648,0,34271,3,2.0,target
46583,p19_1,33,3.0,3.0,36,8,2264,254,2002,DISTRACTOR,17.0,3.0,TARGET_3,1.0,TARGET_3,3.0,1.0,0.0,1.0,2.0,502.4,169.3,10000.0,1629179,1.0,0.71,3.0,TARGET_3,p19,1,1631443,0,34291,3,1.0,target
46585,p19_1,33,3.0,3.0,36,10,2778,175,2203,TARGET_3,3.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,722.6,241.5,10000.0,1629179,1.0,0.26,2.0,TARGET_2,p19,1,1631957,0,34293,3,2.0,target
46594,p19_1,33,3.0,3.0,36,19,4979,389,1640,,,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,485.3,461.7,10000.0,1629179,1.0,0.44,1.0,TARGET_1,p19,1,1634158,0,34302,3,3.0,target
46625,p19_1,34,3.0,2.0,37,14,3382,188,1932,DISTRACTOR,11.0,2.0,TARGET_2,2.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,607.7,365.7,10000.0,1652374,1.0,0.45,2.0,TARGET_2,p19,1,1655756,0,34333,2,1.0,target
46628,p19_1,34,3.0,2.0,37,17,4289,280,1971,DISTRACTOR,7.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,2.0,14.0,1.0,1.0,591.3,358.0,10000.0,1652374,1.0,0.39,2.0,TARGET_2,p19,1,1656663,1,34336,2,,target
46635,p19_1,34,3.0,2.0,37,24,6057,241,1670,DISTRACTOR,16.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,301.7,597.7,10000.0,1652374,1.0,0.13,1.0,TARGET_1,p19,1,1658431,0,34343,2,2.0,target
46818,p19_1,39,3.0,3.0,38,13,3202,188,1985,DISTRACTOR,25.0,3.0,TARGET_3,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,415.5,413.0,10000.0,1776431,0.0,0.22,3.0,TARGET_3,p19,1,1779633,0,34526,2,1.0,target
46831,p19_1,39,3.0,3.0,38,26,6514,392,1669,DISTRACTOR,24.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,768.6,594.3,10000.0,1776431,0.0,0.45,1.0,TARGET_1,p19,1,1782945,0,34539,2,2.0,target
46849,p19_1,40,3.0,1.0,36,6,1367,311,1873,DISTRACTOR,24.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,602.9,103.7,10000.0,1801035,1.0,0.36,1.0,TARGET_1,p19,1,1802402,0,34557,1,,target
46895,p19_1,41,4.0,1.0,42,16,3189,430,2087,DISTRACTOR,30.0,1.0,TARGET_1,1.0,,2.0,1.0,0.0,1.0,1.0,729.4,418.2,10000.0,1907682,1.0,0.29,1.0,TARGET_1,p19,1,1910871,0,34603,1,,target
46972,p19_1,43,4.0,2.0,43,13,2518,188,2271,DISTRACTOR,9.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,611.2,301.2,10000.0,1955989,1.0,0.4,2.0,TARGET_2,p19,1,1958507,0,34680,2,1.0,target
46988,p19_1,43,4.0,2.0,43,29,6230,231,1899,DISTRACTOR,16.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,368.7,601.2,10000.0,1955989,1.0,0.34,1.0,TARGET_1,p19,1,1962219,0,34696,2,2.0,target
46990,p19_1,43,4.0,2.0,43,31,6687,191,2003,DISTRACTOR,11.0,1.0,TARGET_1,2.0,DISTRACTOR,3.0,2.0,29.0,1.0,1.0,365.3,605.9,10000.0,1955989,1.0,0.42,1.0,TARGET_1,p19,1,1962676,1,34698,2,,target
47012,p19_1,44,4.0,3.0,35,10,2168,168,2253,DISTRACTOR,14.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,542.6,223.4,10000.0,1982530,1.0,0.36,2.0,TARGET_2,p19,1,1984698,0,34720,3,1.0,target
47014,p19_1,44,4.0,3.0,35,12,2546,168,2199,DISTRACTOR,24.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,2.0,10.0,1.0,1.0,554.9,239.4,10000.0,1982530,1.0,0.48,2.0,TARGET_2,p19,1,1985076,1,34722,3,,target
47024,p19_1,44,4.0,3.0,35,22,5141,249,2155,DISTRACTOR,21.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,465.9,599.0,10000.0,1982530,1.0,0.57,1.0,TARGET_1,p19,1,1987671,0,34732,3,2.0,target
47045,p19_1,45,4.0,1.0,39,8,2016,319,1978,DISTRACTOR,6.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,308.6,281.0,10000.0,2007343,1.0,0.5,1.0,TARGET_1,p19,1,2009359,0,34753,1,,target
47166,p19_1,48,4.0,3.0,34,14,3653,490,2169,DISTRACTOR,29.0,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,367.9,423.8,10000.0,2079392,0.0,0.39,3.0,TARGET_3,p19,1,2083045,0,34874,2,1.0,target
47174,p19_1,48,4.0,3.0,34,22,6136,292,1976,,,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,739.0,549.4,10000.0,2079392,0.0,0.78,2.0,TARGET_2,p19,1,2085528,0,34882,2,2.0,target
47197,p19_1,49,4.0,3.0,37,11,2402,142,1988,DISTRACTOR,29.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,787.4,306.5,10000.0,2104080,1.0,0.46,2.0,TARGET_2,p19,1,2106482,0,34905,3,1.0,target
47212,p19_1,49,4.0,3.0,37,26,5887,469,1893,DISTRACTOR,7.0,3.0,TARGET_3,1.0,,1.0,1.0,0.0,1.0,1.0,685.8,661.0,10000.0,2104080,1.0,0.84,3.0,TARGET_3,p19,1,2109967,0,34920,3,2.0,target
47247,p19_1,50,4.0,3.0,38,24,5771,194,1881,DISTRACTOR,20.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,308.1,649.8,10000.0,2128303,0.0,0.25,2.0,TARGET_2,p19,1,2134074,0,34955,3,1.0,target
47249,p19_1,50,4.0,3.0,38,26,6406,206,1871,DISTRACTOR,25.0,1.0,TARGET_1,2.0,TARGET_3,1.0,1.0,0.0,1.0,1.0,694.2,174.3,10000.0,2128303,0.0,0.94,1.0,TARGET_1,p19,1,2134709,0,34957,3,2.0,target
47250,p19_1,50,4.0,3.0,38,27,6661,212,1918,TARGET_1,1.0,3.0,TARGET_3,2.0,TARGET_3,3.0,2.0,3.0,1.0,2.0,469.9,109.4,10000.0,2128303,0.0,0.44,3.0,TARGET_3,p19,1,2134964,1,34958,3,,target
47346,p19_1,53,4.0,3.0,38,7,1319,192,1870,DISTRACTOR,26.0,1.0,TARGET_1,1.0,,3.0,1.0,0.0,1.0,1.0,362.7,175.7,10000.0,2201345,1.0,0.06,1.0,TARGET_1,p19,1,2202664,0,35054,3,1.0,target
47348,p19_1,53,4.0,3.0,38,9,1861,237,1916,,54.0,2.0,TARGET_2,1.0,TARGET_2,6.0,1.0,0.0,1.0,2.0,760.6,226.8,10000.0,2201345,1.0,0.77,2.0,TARGET_2,p19,1,2203206,0,35056,3,2.0,target
47361,p19_1,53,4.0,3.0,38,22,5028,215,1817,,,3.0,TARGET_3,1.0,DISTRACTOR,4.0,1.0,0.0,1.0,1.0,667.0,548.7,10000.0,2201345,1.0,0.53,3.0,TARGET_3,p19,1,2206373,0,35069,3,3.0,target
47366,p19_1,53,4.0,3.0,38,27,6475,489,1613,,,3.0,TARGET_3,2.0,DISTRACTOR,4.0,2.0,22.0,1.0,1.0,663.2,538.4,10000.0,2201345,1.0,0.16,3.0,TARGET_3,p19,1,2207820,1,35074,3,,target
47390,p19_1,54,4.0,3.0,26,13,3062,227,1995,DISTRACTOR,8.0,2.0,TARGET_2,1.0,DISTRACTOR,4.0,1.0,0.0,1.0,1.0,780.1,305.0,6634.0,2224852,1.0,0.38,2.0,TARGET_2,p19,1,2227914,0,35098,2,1.0,target
47412,p19_1,55,4.0,3.0,38,9,2258,214,2045,DISTRACTOR,20.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,674.4,249.2,10000.0,2244950,1.0,0.67,2.0,TARGET_2,p19,1,2247208,0,35120,3,1.0,target
47414,p19_1,55,4.0,3.0,38,11,2667,226,2102,DISTRACTOR,11.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,2.0,9.0,1.0,1.0,665.7,257.9,10000.0,2244950,1.0,0.83,2.0,TARGET_2,p19,1,2247617,1,35122,3,,target
47425,p19_1,55,4.0,3.0,38,22,5602,269,2073,,,1.0,TARGET_1,1.0,TARGET_1,4.0,1.0,0.0,1.0,2.0,780.7,563.9,10000.0,2244950,1.0,1.03,1.0,TARGET_1,p19,1,2250552,0,35133,3,2.0,target
47457,p19_1,56,4.0,1.0,38,16,3680,381,1886,DISTRACTOR,9.0,1.0,TARGET_1,1.0,TARGET_1,5.0,1.0,0.0,1.0,2.0,698.5,357.7,10000.0,2268186,1.0,0.81,1.0,TARGET_1,p19,1,2271866,0,35165,1,,target
47487,p19_1,57,4.0,1.0,39,8,1796,313,1833,DISTRACTOR,28.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,674.6,238.4,10000.0,2293839,1.0,0.45,1.0,TARGET_1,p19,1,2295635,0,35195,1,,target
47575,p19_1,59,5.0,3.0,27,18,4270,242,1812,,95.0,2.0,TARGET_2,1.0,TARGET_1,1.0,1.0,0.0,1.0,1.0,376.8,537.4,7425.0,2404249,1.0,0.51,2.0,TARGET_2,p19,1,2408519,0,35283,3,1.0,target
47634,p19_1,61,5.0,2.0,35,10,2246,330,1853,DISTRACTOR,6.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,465.4,244.1,10000.0,2450743,1.0,0.66,1.0,TARGET_1,p19,1,2452989,0,35342,2,1.0,target
47644,p19_1,61,5.0,2.0,35,20,5056,446,1604,DISTRACTOR,7.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,685.0,610.6,10000.0,2450743,1.0,0.97,2.0,TARGET_2,p19,1,2455799,0,35352,2,2.0,target
47669,p19_1,62,5.0,3.0,37,10,2253,271,1862,DISTRACTOR,17.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,400.7,314.7,10000.0,2474883,1.0,1.01,1.0,TARGET_1,p19,1,2477136,0,35377,3,1.0,target
47679,p19_1,62,5.0,3.0,37,20,5007,535,1721,,63.0,3.0,TARGET_3,1.0,DISTRACTOR,4.0,1.0,0.0,1.0,1.0,626.0,546.9,10000.0,2474883,1.0,0.92,3.0,TARGET_3,p19,1,2479890,0,35387,3,2.0,target
47683,p19_1,62,5.0,3.0,37,24,6484,185,1517,DISTRACTOR,11.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,240.1,665.7,10000.0,2474883,1.0,0.4,2.0,TARGET_2,p19,1,2481367,0,35391,3,3.0,target
47718,p19_1,63,5.0,1.0,43,22,4856,165,1726,DISTRACTOR,13.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,424.2,481.7,10000.0,2500529,1.0,0.27,1.0,TARGET_1,p19,1,2505385,0,35426,1,,target
47720,p19_1,63,5.0,1.0,43,24,5381,143,1691,DISTRACTOR,6.0,1.0,TARGET_1,2.0,DISTRACTOR,2.0,2.0,22.0,1.0,1.0,425.2,474.3,10000.0,2500529,1.0,0.11,1.0,TARGET_1,p19,1,2505910,1,35428,1,,target
47747,p19_1,64,5.0,2.0,40,8,1819,227,2200,DISTRACTOR,30.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,255.0,200.3,10000.0,2524730,1.0,1.0,2.0,TARGET_2,p19,1,2526549,0,35455,2,1.0,target
47762,p19_1,64,5.0,2.0,40,23,5456,301,1721,,,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,489.7,542.0,10000.0,2524730,1.0,0.38,1.0,TARGET_1,p19,1,2530186,0,35470,2,2.0,target
47830,p19_1,66,5.0,3.0,37,12,3173,241,2249,DISTRACTOR,14.0,1.0,TARGET_1,2.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,302.6,317.1,10000.0,2573328,0.0,0.8,1.0,TARGET_1,p19,1,2576501,0,35538,3,1.0,target
47832,p19_1,66,5.0,3.0,37,14,3629,493,2038,DISTRACTOR,27.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,2.0,12.0,1.0,1.0,302.8,307.7,10000.0,2573328,0.0,0.47,1.0,TARGET_1,p19,1,2576957,1,35540,3,,target
47835,p19_1,66,5.0,3.0,37,17,4799,230,2203,DISTRACTOR,26.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,670.0,378.2,10000.0,2573328,0.0,0.88,2.0,TARGET_2,p19,1,2578127,0,35543,3,2.0,target
47867,p19_1,67,5.0,1.0,41,12,2459,192,1766,DISTRACTOR,8.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,605.7,306.6,10000.0,2596932,1.0,0.45,1.0,TARGET_1,p19,1,2599391,0,35575,1,,target
48039,p19_1,71,5.0,2.0,39,21,4868,164,1684,DISTRACTOR,27.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,720.2,620.8,10000.0,2692301,1.0,0.91,2.0,TARGET_2,p19,1,2697169,0,35747,2,1.0,target
48045,p19_1,71,5.0,2.0,39,27,6632,216,1660,DISTRACTOR,4.0,2.0,TARGET_2,1.0,,2.0,2.0,21.0,1.0,1.0,738.4,598.2,10000.0,2692301,1.0,0.57,2.0,TARGET_2,p19,1,2698933,1,35753,2,,target
48102,p19_1,73,5.0,2.0,40,10,2281,362,1820,DISTRACTOR,6.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,468.7,235.1,10000.0,2740594,1.0,0.45,1.0,TARGET_1,p19,1,2742875,0,35810,2,1.0,target
48105,p19_1,73,5.0,2.0,40,13,3225,146,1674,DISTRACTOR,14.0,2.0,TARGET_2,2.0,DISTRACTOR,5.0,1.0,0.0,1.0,1.0,721.8,293.6,10000.0,2740594,1.0,0.02,2.0,TARGET_2,p19,1,2743819,0,35813,2,2.0,target
48107,p19_1,73,5.0,2.0,40,15,3731,160,1585,DISTRACTOR,8.0,2.0,TARGET_2,1.0,DISTRACTOR,5.0,2.0,13.0,1.0,1.0,718.9,313.4,10000.0,2740594,1.0,0.67,2.0,TARGET_2,p19,1,2744325,1,35815,2,,target
48140,p19_1,74,5.0,2.0,38,8,1959,188,1818,DISTRACTOR,14.0,2.0,TARGET_2,1.0,,3.0,1.0,0.0,1.0,1.0,323.6,226.8,10000.0,2764683,1.0,0.77,2.0,TARGET_2,p19,1,2766642,0,35848,2,1.0,target
48142,p19_1,74,5.0,2.0,38,10,2428,122,1682,,50.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,2.0,8.0,1.0,1.0,310.3,245.5,10000.0,2764683,1.0,0.48,2.0,TARGET_2,p19,1,2767111,1,35850,2,,target
48158,p19_1,74,5.0,2.0,38,26,6325,240,1306,,,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,368.7,596.4,10000.0,2764683,1.0,0.24,1.0,TARGET_1,p19,1,2771008,0,35866,2,2.0,target
48183,p19_1,75,5.0,2.0,39,13,2930,295,2095,,84.0,1.0,TARGET_1,,,2.0,1.0,0.0,1.0,1.0,543.3,256.9,10000.0,2788455,1.0,0.78,1.0,TARGET_1,p19,1,2791385,0,35891,2,1.0,target
