,subsesh,TRIAL_INDEX,blockNum,ntargets,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_PUPIL,PREVIOUS_FIX_INTEREST_AREA_LABEL,PREVIOUS_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_RUN_ID,CURRENT_FIX_REFIX_INTEREST_AREA,CURRENT_FIX_RUN_INDEX,CURRENT_FIX_RUN_SIZE,CURRENT_FIX_X,CURRENT_FIX_Y,RT,TRIAL_START_TIME,CORRECT,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,subject,session,timestamp,refix,fix_idx,ntargets_fixed,Order
45013,p18_2,65,5.0,2.0,40,19,4485,439,2002,DISTRACTOR,7.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,769.8,427.2,10000.0,2310257,1.0,0.61,1.0,TARGET_1,p18,2,2314742,0,99747,2,2
45055,p18_2,66,5.0,2.0,40,21,5177,345,1517,DISTRACTOR,17.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,502.1,592.2,10000.0,2333944,1.0,0.69,1.0,TARGET_1,p18,2,2339121,0,99789,2,1
45062,p18_2,66,5.0,2.0,40,28,6932,374,1824,DISTRACTOR,23.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,776.8,376.1,10000.0,2333944,1.0,0.78,2.0,TARGET_2,p18,2,2340876,0,99796,2,2
45089,p18_2,67,5.0,3.0,35,15,4102,175,1851,DISTRACTOR,11.0,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,485.7,582.5,10000.0,2357430,1.0,0.41,3.0,TARGET_3,p18,2,2361532,0,99823,2,1
45093,p18_2,67,5.0,3.0,35,19,5141,396,1674,DISTRACTOR,18.0,1.0,TARGET_1,1.0,TARGET_1,3.0,1.0,0.0,1.0,2.0,681.0,541.0,10000.0,2357430,1.0,0.69,1.0,TARGET_1,p18,2,2362571,0,99827,2,2
45210,p18_2,70,5.0,3.0,39,19,4736,331,2095,DISTRACTOR,4.0,2.0,TARGET_2,,,2.0,1.0,0.0,1.0,1.0,772.4,482.7,10000.0,2428063,1.0,0.44,2.0,TARGET_2,p18,2,2432799,0,99944,3,1
45217,p18_2,70,5.0,3.0,39,26,6387,186,2299,DISTRACTOR,27.0,3.0,TARGET_3,2.0,,1.0,1.0,0.0,1.0,1.0,317.9,195.4,10000.0,2428063,1.0,0.92,3.0,TARGET_3,p18,2,2434450,0,99951,3,2
45531,p19_1,6,2.0,3.0,41,16,3589,142,2452,,79.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,744.0,370.1,10000.0,905170,0.0,0.92,2.0,TARGET_2,p19,1,908759,0,33239,2,1
45536,p19_1,6,2.0,3.0,41,21,4707,223,2438,DISTRACTOR,13.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,264.0,537.1,10000.0,905170,0.0,0.75,1.0,TARGET_1,p19,1,909877,0,33244,2,2
45625,p19_1,8,2.0,2.0,40,31,6927,344,1870,DISTRACTOR,5.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,507.3,538.4,10000.0,954052,1.0,0.87,2.0,TARGET_2,p19,1,960979,0,33333,1,1
45652,p19_1,9,2.0,2.0,37,18,4168,175,2247,,57.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,592.7,479.3,8573.0,977893,1.0,0.36,1.0,TARGET_1,p19,1,982061,0,33360,2,1
45657,p19_1,9,2.0,2.0,37,23,5210,212,2095,DISTRACTOR,27.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,309.5,532.4,8573.0,977893,1.0,0.26,2.0,TARGET_2,p19,1,983103,0,33365,2,2
45692,p19_1,10,2.0,2.0,41,21,5052,137,2202,DISTRACTOR,25.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,257.3,474.1,10000.0,1000533,1.0,0.52,1.0,TARGET_1,p19,1,1005585,0,33400,2,1
45737,p19_1,11,2.0,2.0,41,25,5847,211,2102,DISTRACTOR,6.0,1.0,TARGET_1,1.0,,2.0,1.0,0.0,1.0,1.0,325.2,530.7,10000.0,1024511,1.0,0.8,1.0,TARGET_1,p19,1,1030358,0,33445,1,1
45962,p19_1,17,2.0,2.0,40,12,2587,194,2333,DISTRACTOR,24.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,736.5,248.5,10000.0,1170604,1.0,0.7,1.0,TARGET_1,p19,1,1173191,0,33670,2,1
46164,p19_1,22,2.0,3.0,43,28,6043,136,1881,,67.0,3.0,TARGET_3,,,1.0,1.0,0.0,1.0,1.0,497.9,658.8,10000.0,1296231,0.0,0.56,3.0,TARGET_3,p19,1,1302274,0,33872,2,1
46197,p19_1,23,3.0,3.0,39,18,4669,154,1842,DISTRACTOR,7.0,3.0,TARGET_3,1.0,TARGET_3,3.0,1.0,0.0,1.0,2.0,766.3,637.5,10000.0,1385815,0.0,0.78,3.0,TARGET_3,p19,1,1390484,0,33905,3,1
46201,p19_1,23,3.0,3.0,39,22,5474,129,1791,,65.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,482.8,649.6,10000.0,1385815,0.0,0.15,2.0,TARGET_2,p19,1,1391289,0,33909,3,2
46272,p19_1,25,3.0,3.0,39,16,3641,193,2041,DISTRACTOR,22.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,776.3,364.4,10000.0,1435399,1.0,0.4,1.0,TARGET_1,p19,1,1439040,0,33980,3,1
46275,p19_1,25,3.0,3.0,39,19,4333,219,2016,DISTRACTOR,27.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,355.1,482.4,10000.0,1435399,1.0,0.37,2.0,TARGET_2,p19,1,1439732,0,33983,3,2
46340,p19_1,27,3.0,3.0,39,6,1435,240,1912,,82.0,3.0,TARGET_3,1.0,,2.0,1.0,0.0,1.0,1.0,667.4,109.3,10000.0,1484358,1.0,0.24,3.0,TARGET_3,p19,1,1485793,0,34048,3,1
46354,p19_1,27,3.0,3.0,39,20,4755,145,1919,DISTRACTOR,9.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,365.3,356.6,10000.0,1484358,1.0,0.14,2.0,TARGET_2,p19,1,1489113,0,34062,3,2
46360,p19_1,27,3.0,3.0,39,26,6279,296,1686,DISTRACTOR,26.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,414.6,459.1,10000.0,1484358,1.0,0.57,1.0,TARGET_1,p19,1,1490637,0,34068,3,3
46443,p19_1,29,3.0,2.0,42,28,6382,145,1753,DISTRACTOR,20.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,250.8,659.5,10000.0,1533338,1.0,0.35,2.0,TARGET_2,p19,1,1539720,0,34151,2,1
46545,p19_1,32,3.0,3.0,37,7,1575,282,1900,DISTRACTOR,15.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,726.4,116.7,10000.0,1605367,1.0,0.18,2.0,TARGET_2,p19,1,1606942,0,34253,3,1
46563,p19_1,32,3.0,3.0,37,25,6281,204,1826,DISTRACTOR,30.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,544.3,592.9,10000.0,1605367,1.0,0.09,1.0,TARGET_1,p19,1,1611648,0,34271,3,2
46583,p19_1,33,3.0,3.0,36,8,2264,254,2002,DISTRACTOR,17.0,3.0,TARGET_3,1.0,TARGET_3,3.0,1.0,0.0,1.0,2.0,502.4,169.3,10000.0,1629179,1.0,0.71,3.0,TARGET_3,p19,1,1631443,0,34291,3,1
46585,p19_1,33,3.0,3.0,36,10,2778,175,2203,TARGET_3,3.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,722.6,241.5,10000.0,1629179,1.0,0.26,2.0,TARGET_2,p19,1,1631957,0,34293,3,2
46594,p19_1,33,3.0,3.0,36,19,4979,389,1640,,,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,485.3,461.7,10000.0,1629179,1.0,0.44,1.0,TARGET_1,p19,1,1634158,0,34302,3,3
46625,p19_1,34,3.0,2.0,37,14,3382,188,1932,DISTRACTOR,11.0,2.0,TARGET_2,2.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,607.7,365.7,10000.0,1652374,1.0,0.45,2.0,TARGET_2,p19,1,1655756,0,34333,2,1
46635,p19_1,34,3.0,2.0,37,24,6057,241,1670,DISTRACTOR,16.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,301.7,597.7,10000.0,1652374,1.0,0.13,1.0,TARGET_1,p19,1,1658431,0,34343,2,2
46818,p19_1,39,3.0,3.0,38,13,3202,188,1985,DISTRACTOR,25.0,3.0,TARGET_3,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,415.5,413.0,10000.0,1776431,0.0,0.22,3.0,TARGET_3,p19,1,1779633,0,34526,2,1
46831,p19_1,39,3.0,3.0,38,26,6514,392,1669,DISTRACTOR,24.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,768.6,594.3,10000.0,1776431,0.0,0.45,1.0,TARGET_1,p19,1,1782945,0,34539,2,2
46972,p19_1,43,4.0,2.0,43,13,2518,188,2271,DISTRACTOR,9.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,611.2,301.2,10000.0,1955989,1.0,0.4,2.0,TARGET_2,p19,1,1958507,0,34680,2,1
46988,p19_1,43,4.0,2.0,43,29,6230,231,1899,DISTRACTOR,16.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,368.7,601.2,10000.0,1955989,1.0,0.34,1.0,TARGET_1,p19,1,1962219,0,34696,2,2
47012,p19_1,44,4.0,3.0,35,10,2168,168,2253,DISTRACTOR,14.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,542.6,223.4,10000.0,1982530,1.0,0.36,2.0,TARGET_2,p19,1,1984698,0,34720,3,1
47024,p19_1,44,4.0,3.0,35,22,5141,249,2155,DISTRACTOR,21.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,465.9,599.0,10000.0,1982530,1.0,0.57,1.0,TARGET_1,p19,1,1987671,0,34732,3,2
47166,p19_1,48,4.0,3.0,34,14,3653,490,2169,DISTRACTOR,29.0,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,367.9,423.8,10000.0,2079392,0.0,0.39,3.0,TARGET_3,p19,1,2083045,0,34874,2,1
47174,p19_1,48,4.0,3.0,34,22,6136,292,1976,,,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,739.0,549.4,10000.0,2079392,0.0,0.78,2.0,TARGET_2,p19,1,2085528,0,34882,2,2
47197,p19_1,49,4.0,3.0,37,11,2402,142,1988,DISTRACTOR,29.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,787.4,306.5,10000.0,2104080,1.0,0.46,2.0,TARGET_2,p19,1,2106482,0,34905,3,1
47212,p19_1,49,4.0,3.0,37,26,5887,469,1893,DISTRACTOR,7.0,3.0,TARGET_3,1.0,,1.0,1.0,0.0,1.0,1.0,685.8,661.0,10000.0,2104080,1.0,0.84,3.0,TARGET_3,p19,1,2109967,0,34920,3,2
47247,p19_1,50,4.0,3.0,38,24,5771,194,1881,DISTRACTOR,20.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,308.1,649.8,10000.0,2128303,0.0,0.25,2.0,TARGET_2,p19,1,2134074,0,34955,3,1
47249,p19_1,50,4.0,3.0,38,26,6406,206,1871,DISTRACTOR,25.0,1.0,TARGET_1,2.0,TARGET_3,1.0,1.0,0.0,1.0,1.0,694.2,174.3,10000.0,2128303,0.0,0.94,1.0,TARGET_1,p19,1,2134709,0,34957,3,2
47346,p19_1,53,4.0,3.0,38,7,1319,192,1870,DISTRACTOR,26.0,1.0,TARGET_1,1.0,,3.0,1.0,0.0,1.0,1.0,362.7,175.7,10000.0,2201345,1.0,0.06,1.0,TARGET_1,p19,1,2202664,0,35054,3,1
47348,p19_1,53,4.0,3.0,38,9,1861,237,1916,,54.0,2.0,TARGET_2,1.0,TARGET_2,6.0,1.0,0.0,1.0,2.0,760.6,226.8,10000.0,2201345,1.0,0.77,2.0,TARGET_2,p19,1,2203206,0,35056,3,2
47361,p19_1,53,4.0,3.0,38,22,5028,215,1817,,,3.0,TARGET_3,1.0,DISTRACTOR,4.0,1.0,0.0,1.0,1.0,667.0,548.7,10000.0,2201345,1.0,0.53,3.0,TARGET_3,p19,1,2206373,0,35069,3,3
47390,p19_1,54,4.0,3.0,26,13,3062,227,1995,DISTRACTOR,8.0,2.0,TARGET_2,1.0,DISTRACTOR,4.0,1.0,0.0,1.0,1.0,780.1,305.0,6634.0,2224852,1.0,0.38,2.0,TARGET_2,p19,1,2227914,0,35098,2,1
47412,p19_1,55,4.0,3.0,38,9,2258,214,2045,DISTRACTOR,20.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,674.4,249.2,10000.0,2244950,1.0,0.67,2.0,TARGET_2,p19,1,2247208,0,35120,3,1
47425,p19_1,55,4.0,3.0,38,22,5602,269,2073,,,1.0,TARGET_1,1.0,TARGET_1,4.0,1.0,0.0,1.0,2.0,780.7,563.9,10000.0,2244950,1.0,1.03,1.0,TARGET_1,p19,1,2250552,0,35133,3,2
47575,p19_1,59,5.0,3.0,27,18,4270,242,1812,,95.0,2.0,TARGET_2,1.0,TARGET_1,1.0,1.0,0.0,1.0,1.0,376.8,537.4,7425.0,2404249,1.0,0.51,2.0,TARGET_2,p19,1,2408519,0,35283,3,1
47634,p19_1,61,5.0,2.0,35,10,2246,330,1853,DISTRACTOR,6.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,465.4,244.1,10000.0,2450743,1.0,0.66,1.0,TARGET_1,p19,1,2452989,0,35342,2,1
47644,p19_1,61,5.0,2.0,35,20,5056,446,1604,DISTRACTOR,7.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,685.0,610.6,10000.0,2450743,1.0,0.97,2.0,TARGET_2,p19,1,2455799,0,35352,2,2
47669,p19_1,62,5.0,3.0,37,10,2253,271,1862,DISTRACTOR,17.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,400.7,314.7,10000.0,2474883,1.0,1.01,1.0,TARGET_1,p19,1,2477136,0,35377,3,1
47679,p19_1,62,5.0,3.0,37,20,5007,535,1721,,63.0,3.0,TARGET_3,1.0,DISTRACTOR,4.0,1.0,0.0,1.0,1.0,626.0,546.9,10000.0,2474883,1.0,0.92,3.0,TARGET_3,p19,1,2479890,0,35387,3,2
47683,p19_1,62,5.0,3.0,37,24,6484,185,1517,DISTRACTOR,11.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,240.1,665.7,10000.0,2474883,1.0,0.4,2.0,TARGET_2,p19,1,2481367,0,35391,3,3
47747,p19_1,64,5.0,2.0,40,8,1819,227,2200,DISTRACTOR,30.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,255.0,200.3,10000.0,2524730,1.0,1.0,2.0,TARGET_2,p19,1,2526549,0,35455,2,1
47762,p19_1,64,5.0,2.0,40,23,5456,301,1721,,,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,489.7,542.0,10000.0,2524730,1.0,0.38,1.0,TARGET_1,p19,1,2530186,0,35470,2,2
47830,p19_1,66,5.0,3.0,37,12,3173,241,2249,DISTRACTOR,14.0,1.0,TARGET_1,2.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,302.6,317.1,10000.0,2573328,0.0,0.8,1.0,TARGET_1,p19,1,2576501,0,35538,3,1
47835,p19_1,66,5.0,3.0,37,17,4799,230,2203,DISTRACTOR,26.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,670.0,378.2,10000.0,2573328,0.0,0.88,2.0,TARGET_2,p19,1,2578127,0,35543,3,2
48039,p19_1,71,5.0,2.0,39,21,4868,164,1684,DISTRACTOR,27.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,720.2,620.8,10000.0,2692301,1.0,0.91,2.0,TARGET_2,p19,1,2697169,0,35747,2,1
48102,p19_1,73,5.0,2.0,40,10,2281,362,1820,DISTRACTOR,6.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,468.7,235.1,10000.0,2740594,1.0,0.45,1.0,TARGET_1,p19,1,2742875,0,35810,2,1
48105,p19_1,73,5.0,2.0,40,13,3225,146,1674,DISTRACTOR,14.0,2.0,TARGET_2,2.0,DISTRACTOR,5.0,1.0,0.0,1.0,1.0,721.8,293.6,10000.0,2740594,1.0,0.02,2.0,TARGET_2,p19,1,2743819,0,35813,2,2
48140,p19_1,74,5.0,2.0,38,8,1959,188,1818,DISTRACTOR,14.0,2.0,TARGET_2,1.0,,3.0,1.0,0.0,1.0,1.0,323.6,226.8,10000.0,2764683,1.0,0.77,2.0,TARGET_2,p19,1,2766642,0,35848,2,1
48158,p19_1,74,5.0,2.0,38,26,6325,240,1306,,,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,368.7,596.4,10000.0,2764683,1.0,0.24,1.0,TARGET_1,p19,1,2771008,0,35866,2,2
48183,p19_1,75,5.0,2.0,39,13,2930,295,2095,,84.0,1.0,TARGET_1,,,2.0,1.0,0.0,1.0,1.0,543.3,256.9,10000.0,2788455,1.0,0.78,1.0,TARGET_1,p19,1,2791385,0,35891,2,1
48329,p19_2,7,2.0,3.0,31,20,4267,411,2175,DISTRACTOR,16.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,551.0,482.0,7582.0,905087,1.0,0.41,1.0,TARGET_1,p19,2,909354,0,100422,3,1
48346,p19_2,8,2.0,3.0,39,6,1215,173,2143,,,2.0,TARGET_2,1.0,DISTRACTOR,5.0,1.0,0.0,1.0,1.0,669.6,163.4,10000.0,926039,1.0,0.44,2.0,TARGET_2,p19,2,927254,0,100439,3,1
48352,p19_2,8,2.0,3.0,39,12,2488,342,2211,TARGET_2,2.0,1.0,TARGET_1,,,2.0,1.0,0.0,1.0,1.0,373.6,178.6,10000.0,926039,1.0,0.42,1.0,TARGET_1,p19,2,928527,0,100445,3,2
48424,p19_2,10,2.0,2.0,30,13,2862,120,2299,DISTRACTOR,27.0,2.0,TARGET_2,1.0,,3.0,1.0,0.0,1.0,1.0,586.0,359.2,7715.0,974310,1.0,0.57,2.0,TARGET_2,p19,2,977172,0,100517,2,1
48428,p19_2,10,2.0,2.0,30,17,4032,165,2146,TARGET_2,2.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,800.0,421.3,7715.0,974310,1.0,0.66,1.0,TARGET_1,p19,2,978342,0,100521,2,2
48445,p19_2,11,2.0,3.0,29,4,1089,147,2169,DISTRACTOR,29.0,3.0,TARGET_3,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,565.0,219.0,7610.0,995714,1.0,0.93,3.0,TARGET_3,p19,2,996803,0,100538,3,1
48451,p19_2,11,2.0,3.0,29,10,2409,149,2070,DISTRACTOR,28.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,353.1,292.1,7610.0,995714,1.0,0.31,2.0,TARGET_2,p19,2,998123,0,100544,3,2
48457,p19_2,11,2.0,3.0,29,16,3981,349,2124,,43.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,432.6,473.0,7610.0,995714,1.0,0.36,1.0,TARGET_1,p19,2,999695,0,100550,3,3
48520,p19_2,13,2.0,2.0,32,17,3588,425,1964,DISTRACTOR,9.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,783.9,360.0,8423.0,1040790,1.0,0.21,2.0,TARGET_2,p19,2,1044378,0,100613,2,1
48622,p19_2,16,2.0,3.0,28,9,1791,241,2146,DISTRACTOR,9.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,728.5,188.7,6787.0,1110736,1.0,0.55,2.0,TARGET_2,p19,2,1112527,0,100715,3,1
48627,p19_2,16,2.0,3.0,28,14,2862,347,2093,DISTRACTOR,19.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,251.3,292.7,6787.0,1110736,1.0,0.32,1.0,TARGET_1,p19,2,1113598,0,100720,3,2
49011,p19_2,27,3.0,3.0,33,6,1571,177,2088,DISTRACTOR,25.0,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,298.7,167.6,8390.0,1411344,1.0,0.25,3.0,TARGET_3,p19,2,1412915,0,101104,3,1
49019,p19_2,27,3.0,3.0,33,14,3415,385,1972,DISTRACTOR,14.0,1.0,TARGET_1,,,2.0,1.0,0.0,1.0,1.0,790.7,300.9,8390.0,1411344,1.0,0.38,1.0,TARGET_1,p19,2,1414759,0,101112,3,2
49026,p19_2,27,3.0,3.0,33,21,5389,196,2093,,78.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,791.0,478.9,8390.0,1411344,1.0,0.35,2.0,TARGET_2,p19,2,1416733,0,101119,3,3
49045,p19_2,28,3.0,2.0,30,7,2018,158,2168,,90.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,733.3,179.4,8293.0,1433955,1.0,0.42,2.0,TARGET_2,p19,2,1435973,0,101138,2,1
49122,p19_2,30,3.0,3.0,38,15,3542,286,1990,DISTRACTOR,23.0,2.0,TARGET_2,2.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,241.8,374.6,9419.0,1480928,0.0,0.71,2.0,TARGET_2,p19,2,1484470,0,101215,2,1
49125,p19_2,30,3.0,3.0,38,18,4302,186,1963,DISTRACTOR,25.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,277.4,476.1,9419.0,1480928,0.0,0.84,1.0,TARGET_1,p19,2,1485230,0,101218,2,2
49163,p19_2,31,3.0,3.0,37,18,4734,203,2694,DISTRACTOR,14.0,2.0,TARGET_2,1.0,TARGET_2,3.0,1.0,0.0,1.0,2.0,339.9,364.9,10000.0,1503768,1.0,0.84,2.0,TARGET_2,p19,2,1508502,0,101256,3,1
49166,p19_2,31,3.0,3.0,37,21,5727,150,2628,DISTRACTOR,8.0,1.0,TARGET_1,,,2.0,1.0,0.0,1.0,1.0,734.7,422.8,10000.0,1503768,1.0,0.53,1.0,TARGET_1,p19,2,1509495,0,101259,3,2
49196,p19_2,32,3.0,3.0,35,14,3337,395,2153,DISTRACTOR,23.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,619.1,357.5,9067.0,1528387,1.0,0.59,2.0,TARGET_2,p19,2,1531724,0,101289,3,1
49421,p19_2,38,3.0,2.0,34,9,2003,233,1995,DISTRACTOR,13.0,2.0,TARGET_2,1.0,,2.0,1.0,0.0,1.0,1.0,490.2,171.4,8307.0,1670020,1.0,0.29,2.0,TARGET_2,p19,2,1672023,0,101514,2,1
49433,p19_2,38,3.0,2.0,34,21,4926,379,1706,DISTRACTOR,5.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,315.7,477.5,8307.0,1670020,1.0,0.48,1.0,TARGET_1,p19,2,1674946,0,101526,2,2
49494,p19_2,40,3.0,3.0,32,10,2626,326,2234,DISTRACTOR,30.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,282.3,247.4,8668.0,1715632,1.0,0.81,3.0,TARGET_3,p19,2,1718258,0,101587,3,1
49615,p19_2,44,4.0,3.0,26,9,2073,208,2109,DISTRACTOR,11.0,1.0,TARGET_1,1.0,,2.0,1.0,0.0,1.0,1.0,680.2,170.6,6855.0,1881551,1.0,0.63,1.0,TARGET_1,p19,2,1883624,0,101708,3,1
49705,p19_2,47,4.0,3.0,20,10,2133,215,1992,DISTRACTOR,19.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,675.2,231.1,5191.0,1947420,1.0,0.46,1.0,TARGET_1,p19,2,1949553,0,101798,3,1
49768,p19_2,49,4.0,2.0,35,10,2161,181,1997,DISTRACTOR,30.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,567.1,296.7,8755.0,1989746,1.0,0.85,1.0,TARGET_1,p19,2,1991907,0,101861,2,1
49806,p19_2,50,4.0,3.0,28,13,3159,168,2099,DISTRACTOR,13.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,437.2,354.6,7594.0,2012934,1.0,0.52,2.0,TARGET_2,p19,2,2016093,0,101899,3,1
49810,p19_2,50,4.0,3.0,28,17,4375,510,1867,DISTRACTOR,26.0,3.0,TARGET_3,1.0,,1.0,1.0,0.0,1.0,1.0,719.0,492.3,7594.0,2012934,1.0,0.64,3.0,TARGET_3,p19,2,2017309,0,101903,3,2
49943,p19_2,54,4.0,2.0,35,16,4866,181,2406,DISTRACTOR,8.0,2.0,TARGET_2,,,2.0,1.0,0.0,1.0,1.0,789.4,422.4,9800.0,2101324,1.0,0.38,2.0,TARGET_2,p19,2,2106190,0,102036,2,1
49948,p19_2,54,4.0,2.0,35,21,6068,278,2347,DISTRACTOR,17.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,261.0,593.1,9800.0,2101324,1.0,0.64,1.0,TARGET_1,p19,2,2107392,0,102041,2,2
49971,p19_2,55,4.0,3.0,30,9,1749,165,2117,,,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,432.4,165.3,7428.0,2124492,1.0,0.46,2.0,TARGET_2,p19,2,2126241,0,102064,3,1
50084,p19_2,58,4.0,3.0,26,14,3142,316,2190,DISTRACTOR,15.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,715.7,295.4,6791.0,2194124,1.0,0.22,2.0,TARGET_2,p19,2,2197266,0,102177,3,1
50185,p19_2,61,5.0,2.0,29,18,4435,451,1684,DISTRACTOR,6.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,231.7,544.6,7781.0,2300166,1.0,0.5,1.0,TARGET_1,p19,2,2304601,0,102278,2,1
